EN045_r03c02_Dep00Ch04_F00/0/00/1	30.00	0	0	0	0	0	3366	22316	22817	22241	22151	5_Ped_Led
EN067_r04c02_Dep00Ch08_F00/0/00/3	2037.60	0	0	0	0	0	3366	22316	22817	22241	22151	0_Good
EN044_r03c01_Dep22Ch01_F00/0/00/0	1889.40	0	0	0	0	0	3366	22316	22817	22241	22151	0_Good
EN066_r04c01_Dep22Ch02_F00/0/00/2	1803.00	0	0	0	0	0	3366	22316	22817	22241	22151	0_Good
EN046_r03c03_Dep00Ch05_F00/0/01/0	2191.80	0	0	0	0	1	3366	22901	23247	22563	22788	0_Good
EN047_r03c04_Dep00Ch06_F00/0/01/1	2226.00	0	0	0	0	1	3366	22901	23247	22563	22788	0_Good
EN068_r04c03_Dep00Ch09_F00/0/01/2	2253.60	0	0	0	0	1	3366	22901	23247	22563	22788	0_Good
EN069_r04c04_Dep00Ch10_F00/0/01/3	2715.00	0	0	0	0	1	3366	22901	23247	22563	22788	0_Good
EN048_r03c05_Dep00Ch07_F00/0/02/0	2323.20	0	0	0	0	2	3366	23252	23623	22907	23133	0_Good
EN070_r04c05_Dep00Ch11_F00/0/02/2	2449.80	0	0	0	0	2	3366	23252	23623	22907	23133	0_Good
EN049_r03c06_Dep01Ch04_F00/0/02/1	2421.00	0	0	0	0	2	3366	23252	23623	22907	23133	0_Good
EN071_r04c06_Dep01Ch08_F00/0/02/3	2028.00	0	0	0	0	2	3366	23252	23623	22907	23133	0_Good
EN050_r03c07_Dep01Ch05_F00/0/03/0	1568.40	0	0	0	0	3	3366	23230	23407	22870	23066	0_Good
EN051_r03c08_Dep01Ch06_F00/0/03/1	1610.40	0	0	0	0	3	3366	23230	23407	22870	23066	0_Good
EN072_r04c07_Dep01Ch09_F00/0/03/2	1517.40	0	0	0	0	3	3366	23230	23407	22870	23066	0_Good
EN073_r04c08_Dep01Ch10_F00/0/03/3	1624.80	0	0	0	0	3	3366	23230	23407	22870	23066	0_Good
EN052_r03c09_Dep01Ch07_F00/0/04/0	1991.40	0	0	0	0	4	3366	23431	23722	23037	23152	0_Good
EN074_r04c09_Dep01Ch11_F00/0/04/2	1748.40	0	0	0	0	4	3366	23431	23722	23037	23152	0_Good
EN053_r03c10_Dep02Ch04_F00/0/04/1	1725.60	0	0	0	0	4	3366	23431	23722	23037	23152	0_Good
EN075_r04c10_Dep02Ch08_F00/0/04/3	1879.20	0	0	0	0	4	3366	23431	23722	23037	23152	0_Good
EN054_r03c11_Dep02Ch05_F00/0/05/0	1449.00	0	0	0	0	5	3366	23539	23884	23163	23291	0_Good
EN055_r03c12_Dep02Ch06_F00/0/05/1	1294.80	0	0	0	0	5	3366	23539	23884	23163	23291	0_Good
EN076_r04c11_Dep02Ch09_F00/0/05/2	1353.00	0	0	0	0	5	3366	23539	23884	23163	23291	0_Good
EN077_r04c12_Dep02Ch10_F00/0/05/3	1642.20	0	0	0	0	5	3366	23539	23884	23163	23291	0_Good
EN056_r03c13_Dep02Ch07_F00/0/06/0	1855.80	0	0	0	0	6	3366	23583	23931	23301	23316	0_Good
EN078_r04c13_Dep02Ch11_F00/0/06/2	1736.40	0	0	0	0	6	3366	23583	23931	23301	23316	0_Good
EN057_r03c14_Dep03Ch04_F00/0/06/1	2261.40	0	0	0	0	6	3366	23583	23931	23301	23316	0_Good
EN079_r04c14_Dep03Ch08_F00/0/06/3	2138.40	0	0	0	0	6	3366	23583	23931	23301	23316	0_Good
