EN179_r09c04_Dep00Ch30_F05/0/01/1	2598.00	0	0	5	0	1	3366	22331	23098	22130	22493	0_Good
EN200_r10c03_Dep05Ch01_F05/0/01/2	2537.40	0	0	5	0	1	3366	22331	23098	22130	22493	0_Good
EN201_r10c04_Dep05Ch02_F05/0/01/3	2617.20	0	0	5	0	1	3366	22331	23098	22130	22493	0_Good
EN180_r09c05_Dep00Ch31_F05/0/02/0	2944.20	0	0	5	0	2	3366	22915	23275	22591	22711	0_Good
EN181_r09c06_Dep01Ch28_F05/0/02/1	3357.00	0	0	5	0	2	3366	22915	23275	22591	22711	0_Good
EN202_r10c05_Dep05Ch03_F05/0/02/2	3336.60	0	0	5	0	2	3366	22915	23275	22591	22711	0_Good
EN203_r10c06_Dep06Ch00_F05/0/02/3	2788.80	0	0	5	0	2	3366	22915	23275	22591	22711	0_Good
EN182_r09c07_Dep01Ch29_F05/0/03/0	3874.80	0	0	5	0	3	3366	22810	23177	22591	22665	0_Good
EN183_r09c08_Dep01Ch30_F05/0/03/1	3729.60	0	0	5	0	3	3366	22810	23177	22591	22665	0_Good
EN204_r10c07_Dep06Ch01_F05/0/03/2	3220.80	0	0	5	0	3	3366	22810	23177	22591	22665	0_Good
EN205_r10c08_Dep06Ch02_F05/0/03/3	3427.20	0	0	5	0	3	3366	22810	23177	22591	22665	0_Good
EN184_r09c09_Dep01Ch31_F05/0/04/0	2928.60	0	0	5	0	4	3366	23021	23556	22887	22967	0_Good
EN185_r09c10_Dep02Ch28_F05/0/04/1	2803.80	0	0	5	0	4	3366	23021	23556	22887	22967	0_Good
EN206_r10c09_Dep06Ch03_F05/0/04/2	2859.60	0	0	5	0	4	3366	23021	23556	22887	22967	0_Good
EN207_r10c10_Dep07Ch00_F05/0/04/3	3148.20	0	0	5	0	4	3366	23021	23556	22887	22967	0_Good
EN186_r09c11_Dep02Ch29_F05/0/05/0	1815.60	0	0	5	0	5	3366	23193	23615	22982	22934	0_Good
EN187_r09c12_Dep02Ch30_F05/0/05/1	1440.60	0	0	5	0	5	3366	23193	23615	22982	22934	0_Good
EN208_r10c11_Dep07Ch01_F05/0/05/2	1966.20	0	0	5	0	5	3366	23193	23615	22982	22934	0_Good
EN209_r10c12_Dep07Ch02_F05/0/05/3	1487.40	0	0	5	0	5	3366	23193	23615	22982	22934	0_Good
EN188_r09c13_Dep02Ch31_F05/0/06/0	2860.80	0	0	5	0	6	3366	22971	23367	22898	22948	0_Good
EN189_r09c14_Dep03Ch28_F05/0/06/1	3181.80	0	0	5	0	6	3366	22971	23367	22898	22948	0_Good
EN210_r10c13_Dep07Ch03_F05/0/06/2	2454.60	0	0	5	0	6	3366	22971	23367	22898	22948	0_Good
EN211_r10c14_Dep08Ch00_F05/0/06/3	3076.20	0	0	5	0	6	3366	22971	23367	22898	22948	0_Good
EN190_r09c15_Dep03Ch29_F05/0/07/0	2430.00	0	0	5	0	7	3366	22994	23234	22864	22675	0_Good
EN191_r09c16_Dep03Ch30_F05/0/07/1	2781.60	0	0	5	0	7	3366	22994	23234	22864	22675	0_Good
EN212_r10c15_Dep08Ch01_F05/0/07/2	2181.00	0	0	5	0	7	3366	22994	23234	22864	22675	0_Good
EN213_r10c16_Dep08Ch02_F05/0/07/3	2437.80	0	0	5	0	7	3366	22994	23234	22864	22675	0_Good
EN192_r09c17_Dep03Ch31_F05/0/08/0	3874.80	0	0	5	0	8	3366	22988	23140	22949	22593	0_Good
EN193_r09c18_Dep04Ch28_F05/0/08/1	4045.20	0	0	5	0	8	3366	22988	23140	22949	22593	0_Good
EN214_r10c17_Dep08Ch03_F05/0/08/2	3380.40	0	0	5	0	8	3366	22988	23140	22949	22593	0_Good
EN215_r10c18_Dep09Ch00_F05/0/08/3	3997.80	0	0	5	0	8	3366	22988	23140	22949	22593	0_Good
EN194_r09c19_Dep04Ch29_F05/0/09/0	3123.60	0	0	5	0	9	3366	22495	22978	22309	22486	0_Good
EN195_r09c20_Dep04Ch30_F05/0/09/1	2565.60	0	0	5	0	9	3366	22495	22978	22309	22486	0_Good
